id,vp_x,vp_y,vp_z,euler_1,euler_2,euler_3,n0_x,n0_y,n0_z,n1_x,n1_y,n1_z,n2_x,n2_y,n2_z,n3_x,n3_y,n3_z,n4_x,n4_y,n4_z,n5_x,n5_y,n5_z,n6_x,n6_y,n6_z,n7_x,n7_y,n7_z,n8_x,n8_y,n8_z,n9_x,n9_y,n9_z,n10_x,n10_y,n10_z,n11_x,n11_y,n11_z,n12_x,n12_y,n12_z,n13_x,n13_y,n13_z,n14_x,n14_y,n14_z,n15_x,n15_y,n15_z,n16_x,n16_y,n16_z,n17_x,n17_y,n17_z,n18_x,n18_y,n18_z,n19_x,n19_y,n19_z,n20_x,n20_y,n20_z,n21_x,n21_y,n21_z,n22_x,n22_y,n22_z,n23_x,n23_y,n23_z,n24_x,n24_y,n24_z
000555,0.504956,0.705178,0.505068,275.162,313.032,250.879,0.475584,0.785669,0.395657,-0.661888,0.609352,0.436571,-0.669977,0.317876,-0.670884,0.501415,0.4985,-0.707164,0.987712,0.152172,-0.0356337,-0.169352,0.956109,-0.239115,0,0,0,0.580943,0.78987,-0.196493,-0.811824,0.566151,-0.142881,0.70159,0.284395,0.653369,0,0,0,-0.113894,0.852977,0.509371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843989,0.503036,0.186111,-0.941291,0.227065,0.249826,-0.941503,0.0757152,-0.328388,0.846474,0.353255,-0.398363,0.146123,0.987313,0.0621313,-0.445918,0.891137,0.0838598,-0.452254,0.742118,-0.494699,0,0,0
000556,0.504667,0.705185,0.504995,275.162,313.032,250.879,0.475584,0.785669,0.395657,-0.661229,0.609422,0.437471,-0.669633,0.319375,-0.670515,0.500702,0.499199,-0.707176,0.987694,0.152169,-0.0361333,-0.169352,0.956109,-0.239115,0,0,0,0.580884,0.789792,-0.196983,-0.811824,0.566151,-0.142881,0.70159,0.284395,0.653369,0,0,0,-0.113894,0.852977,0.509371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844325,0.502654,0.18562,-0.94093,0.227492,0.250794,-0.941583,0.0747184,-0.328388,0.846281,0.353716,-0.398362,0.146128,0.987344,0.0616323,-0.445918,0.891137,0.0838598,-0.451225,0.743319,-0.493835,0,0,0
000557,0.504601,0.705439,0.504541,275.162,313.032,250.879,0.476011,0.785409,0.395658,-0.661568,0.609055,0.437471,-0.669977,0.317876,-0.670884,0.500814,0.498594,-0.707523,0.987694,0.152169,-0.0361333,-0.169352,0.956109,-0.239115,0,0,0,0.580884,0.789792,-0.196983,-0.811882,0.566192,-0.142386,0.701778,0.283931,0.653369,0,0,0,-0.113862,0.852724,0.509802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844325,0.502654,0.18562,-0.941047,0.227006,0.250794,-0.941543,0.0752168,-0.328388,0.84629,0.353179,-0.398821,0.146118,0.987283,0.0626303,-0.4459,0.891099,0.084358,-0.452682,0.741858,-0.494697,0,0,0
000558,0.504918,0.705435,0.504609,275.162,313.032,250.879,0.47548,0.7855,0.396116,-0.661229,0.609422,0.437471,-0.669331,0.31923,-0.670886,0.501527,0.497894,-0.707511,0.987712,0.152172,-0.0356337,-0.169352,0.956109,-0.239115,0,0,0,0.580943,0.78987,-0.196493,-0.811824,0.566151,-0.142881,0.700608,0.285076,0.654126,0,0,0,-0.113862,0.852724,0.509802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844245,0.502606,0.186112,-0.94093,0.227492,0.250794,-0.941503,0.0757152,-0.328388,0.846281,0.353716,-0.398362,0.146118,0.987283,0.0626303,-0.445918,0.891137,0.0838598,-0.452254,0.742118,-0.494699,0,0,0
000559,0.505436,0.704524,0.505413,275.162,313.032,250.879,0.475688,0.785837,0.395198,-0.661869,0.610016,0.435672,-0.669115,0.319681,-0.670886,0.502128,0.4978,-0.707151,0.98767,0.152671,-0.0346344,-0.169313,0.955872,-0.240086,0,0,0,0.580943,0.78987,-0.196493,-0.811648,0.566027,-0.144365,0.70159,0.284395,0.653369,0,0,0,-0.113988,0.853734,0.50808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844245,0.502606,0.186112,-0.941416,0.22761,0.248858,-0.941216,0.0751908,-0.329332,0.846649,0.353869,-0.397445,0.146128,0.987344,0.0616323,-0.445973,0.891249,0.0823651,-0.450972,0.742895,-0.494704,0,0,0
000560,0.504741,0.705235,0.504863,182.285,104.133,85.053,0.52262,0.772652,0.360385,-0.624759,0.682629,0.379069,0,0,0,0,0,0,0.996923,0.0767271,-0.0160485,-0.0915125,0.948797,-0.302341,0,0,0,0.643444,0.730815,-0.227791,-0.763519,0.613796,-0.200731,0.703876,0.274093,0.655311,-0.708311,0.168602,0.68547,-0.0632261,0.889588,0.452367,0,0,0,0,0,0,-0.328846,0.545958,0.770578,0,0,0,0,0,0,0.874399,0.450759,0.179564,-0.927181,0.311312,0.208374,-0.924859,0.122813,-0.359936,0.880272,0.263494,-0.394578,0.217737,0.975992,0.00555641,-0.380469,0.924658,0.0158652,-0.382844,0.740108,-0.552874,0,0,0
000561,0.504763,0.704628,0.50511,182.285,104.133,85.053,0.522722,0.7728,0.359918,-0.625383,0.682572,0.378143,0,0,0,0,0,0,0.996923,0.0767271,-0.0160485,-0.0914866,0.948495,-0.303294,0,0,0,0.643743,0.7304,-0.228278,-0.763676,0.61328,-0.20171,0.703512,0.275024,0.655311,-0.708645,0.168681,0.685105,-0.0632546,0.890039,0.451475,0,0,0,0.275161,0.59166,0.757776,0,0,0,0,0,0,0,0,0,0.874479,0.4508,0.179073,-0.927439,0.310871,0.207885,-0.924924,0.122317,-0.359936,0.880272,0.263494,-0.394578,0.217738,0.975997,0.00455653,-0.380472,0.924665,0.0153653,-0.382844,0.740108,-0.552874,0,0,0
000562,0.505073,0.705026,0.505298,182.285,104.133,85.053,0.52262,0.772652,0.360385,-0.625014,0.682909,0.378144,0,0,0,0,0,0,0.996931,0.0767277,-0.0155486,-0.0915125,0.948797,-0.302341,0,0,0,0.64352,0.7309,-0.227304,-0.763676,0.61328,-0.20171,0.703512,0.275024,0.655311,-0.708978,0.168759,0.684741,-0.0632404,0.889813,0.451921,0,0,0,0.274709,0.591872,0.757775,0,0,0,0,0,0,0,0,0,0.874628,0.450314,0.179565,-0.927378,0.311378,0.207396,-0.924746,0.122293,-0.360402,0.88065,0.263606,-0.393659,0.217737,0.975992,0.00555641,-0.380472,0.924665,0.0153653,0,0,0,0,0,0
000563,0.505043,0.705002,0.50528,182.285,104.133,85.053,0.52262,0.772652,0.360385,-0.625014,0.682909,0.378144,0,0,0,0,0,0,0.996931,0.0767277,-0.0155486,-0.0915125,0.948797,-0.302341,0,0,0,0.64352,0.7309,-0.227304,-0.763676,0.61328,-0.20171,0.703512,0.275024,0.655311,-0.709093,0.168273,0.684741,-0.0632404,0.889813,0.451921,0,0,0,0.274709,0.591872,0.757775,0,0,0,0,0,0,0,0,0,0.874628,0.450314,0.179565,-0.927378,0.311378,0.207396,-0.924859,0.122813,-0.359936,0.880507,0.264085,-0.393658,0.217737,0.975992,0.00555641,-0.380472,0.924665,0.0153653,0,0,0,0,0,0
000564,0.504801,0.704965,0.505378,182.285,104.133,85.053,0.522206,0.772932,0.360383,-0.624887,0.682769,0.378606,0,0,0,0,0,0,0.996923,0.0767271,-0.0160485,-0.0915125,0.948797,-0.302341,0,0,0,0.643444,0.730815,-0.227791,-0.763754,0.613343,-0.20122,0.70333,0.27549,0.65531,-0.709093,0.168273,0.684741,-0.0632546,0.890039,0.451475,0,0,0,0.274417,0.592426,0.757447,0,0,0,0,0,0,0,0,0,0.874708,0.450355,0.179073,-0.927439,0.310871,0.207885,-0.924924,0.122317,-0.359936,0.880507,0.264085,-0.393658,0.217737,0.975992,0.00555641,-0.380472,0.924665,0.0153653,-0.383733,0.739651,-0.55287,0,0,0
000565,0.505015,0.704664,0.50548,182.285,104.133,85.053,0.522722,0.7728,0.359918,-0.625014,0.682909,0.378144,0,0,0,0,0,0,0.996931,0.0767277,-0.0155486,-0.0914866,0.948495,-0.303294,0,0,0,0.643444,0.730815,-0.227791,-0.763676,0.61328,-0.20171,0.703512,0.275024,0.655311,-0.708978,0.168759,0.684741,-0.0632546,0.890039,0.451475,0,0,0,0,0,0,-0.327289,0.548231,0.769626,0,0,0,0,0,0,0.874399,0.450759,0.179564,-0.927378,0.311378,0.207396,-0.924859,0.122813,-0.359936,0.880507,0.264085,-0.393658,0.217738,0.975994,0.00505647,-0.380475,0.924672,0.0148654,-0.382844,0.740108,-0.552874,0,0,0
000566,0.505465,0.704543,0.505316,182.285,104.133,85.053,0.52262,0.772652,0.360385,-0.625637,0.682851,0.377217,0,0,0,0,0,0,0.996946,0.0767289,-0.0145489,-0.0914866,0.948495,-0.303294,0,0,0,0.64352,0.7309,-0.227304,-0.763518,0.613153,-0.202689,0.703876,0.274093,0.655311,-0.709426,0.168352,0.684377,-0.0632546,0.890039,0.451475,0,0,0,0.275161,0.59166,0.757776,0,0,0,0,0,0,0,0,0,0.874548,0.450273,0.180056,-0.927574,0.311444,0.206418,-0.924501,0.122765,-0.360869,0.880839,0.263662,-0.393199,0.217738,0.975994,0.00505647,-0.380478,0.924679,0.0143654,-0.383483,0.739157,-0.553703,0,0,0
000567,0.505145,0.705241,0.505496,182.285,104.133,85.053,0.52262,0.772652,0.360385,-0.625014,0.682909,0.378144,0,0,0,0,0,0,0.996931,0.0767277,-0.0155486,-0.0915125,0.948797,-0.302341,0,0,0,0.643595,0.730985,-0.226817,-0.763441,0.613733,-0.20122,0.703512,0.275024,0.655311,-0.709542,0.167865,0.684377,-0.0632404,0.889813,0.451921,0,0,0,0.274709,0.591872,0.757775,0,0,0,0,0,0,0,0,0,0.874319,0.450718,0.180056,-0.927378,0.311378,0.207396,-0.924859,0.122813,-0.359936,0.880839,0.263662,-0.393199,0.217737,0.975992,0.00555641,-0.380472,0.924665,0.0153653,-0.382969,0.740355,-0.552458,0,0,0
000568,0.504969,0.704757,0.505291,182.285,104.133,85.053,0.522206,0.772932,0.360383,-0.625014,0.682909,0.378144,0,0,0,0,0,0,0.996931,0.0767277,-0.0155486,-0.0914866,0.948495,-0.303294,0,0,0,0.643444,0.730815,-0.227791,-0.763676,0.61328,-0.20171,0.703512,0.275024,0.655311,-0.709093,0.168273,0.684741,-0.0632546,0.890039,0.451475,0,0,0,0.273964,0.592638,0.757446,0,0,0,0,0,0,0,0,0,0.874399,0.450759,0.179564,-0.927378,0.311378,0.207396,-0.924859,0.122813,-0.359936,0.880507,0.264085,-0.393658,0.217737,0.975992,0.00555641,-0.380472,0.924665,0.0153653,-0.382844,0.740108,-0.552874,0,0,0
000569,0.505482,0.704569,0.505224,182.285,104.133,85.053,0.52262,0.772652,0.360385,-0.625637,0.682851,0.377217,0,0,0,0,0,0,0.996946,0.0767289,-0.0145489,-0.0914866,0.948495,-0.303294,0,0,0,0.64352,0.7309,-0.227304,-0.763518,0.613153,-0.202689,0.703876,0.274093,0.655311,-0.709426,0.168352,0.684377,-0.0632546,0.890039,0.451475,0,0,0,0.274709,0.591872,0.757775,-0.327289,0.548231,0.769626,0,0,0,0,0,0,0.874548,0.450273,0.180056,-0.927574,0.311444,0.206418,-0.924501,0.122765,-0.360869,0.880839,0.263662,-0.393199,0.217737,0.975992,0.00555641,-0.380478,0.924679,0.0143654,-0.383483,0.739157,-0.553703,0,0,0
000570,0.504672,0.704553,0.504808,206.638,313.693,346.986,0.469439,0.78971,0.394949,-0.66674,0.603752,0.436969,-0.672453,0.313203,-0.670605,0.499504,0.498654,-0.708407,0.986321,0.160792,-0.036294,-0.177694,0.954457,-0.239661,0,0,0,0.574217,0.794455,-0.197777,-0.816702,0.55907,-0.142962,0.699233,0.290237,0.653327,0,0,0,-0.121242,0.851998,0.509312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84003,0.509972,0.185142,-0.942821,0.219177,0.251099,-0.942239,0.0671372,-0.328145,0.842902,0.360631,-0.399327,0.137536,0.988617,0.0609998,-0.453688,0.887257,0.0833258,-0.457543,0.739136,-0.4943,0,0,0
000571,0.504514,0.704678,0.50465,206.638,313.693,346.986,0.469439,0.78971,0.394949,-0.666416,0.603457,0.437868,-0.672453,0.313203,-0.670605,0.501652,0.496565,-0.708356,0.986303,0.160789,-0.0367936,-0.177694,0.954457,-0.239661,0,0,0,0.573812,0.794748,-0.197777,-0.816761,0.55911,-0.142467,0.699233,0.290237,0.653327,0,0,0,-0.121242,0.851998,0.509312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839771,0.510399,0.185142,-0.942821,0.219177,0.251099,-0.942274,0.0666385,-0.328145,0.842705,0.36109,-0.399327,0.137532,0.988586,0.0614988,-0.453669,0.887219,0.0838241,-0.457969,0.738873,-0.494299,0,0,0
000572,0.505479,0.705206,0.504743,206.638,313.693,346.986,0.469133,0.789202,0.396327,-0.66674,0.603752,0.436969,-0.672479,0.311559,-0.671344,0.501304,0.498384,-0.707324,0.986373,0.160801,-0.0347952,-0.177715,0.954574,-0.239176,0,0,0,0.574044,0.795065,-0.195816,-0.816643,0.559029,-0.143457,0.698629,0.289987,0.654083,0,0,0,-0.121208,0.851746,0.509743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839452,0.510207,0.187106,-0.943187,0.219262,0.249647,-0.941875,0.0676127,-0.329089,0.843438,0.361402,-0.397493,0.137518,0.988494,0.0629957,-0.453688,0.887257,0.0833258,-0.457543,0.739136,-0.4943,0,0,0
000573,0.504811,0.705103,0.504569,206.638,313.693,346.986,0.468806,0.789627,0.395867,-0.666416,0.603457,0.437868,-0.67203,0.314109,-0.670606,0.501536,0.497172,-0.708013,0.986258,0.161289,-0.0357944,-0.177715,0.954574,-0.239176,0,0,0,0.573928,0.794907,-0.196797,-0.816761,0.55911,-0.142467,0.698245,0.29091,0.654083,0,0,0,-0.121208,0.851746,0.509743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839612,0.510303,0.186124,-0.942821,0.219177,0.251099,-0.942203,0.0676359,-0.328145,0.843072,0.361246,-0.39841,0.137527,0.988556,0.0619978,-0.45365,0.887182,0.0843223,-0.457969,0.738873,-0.494299,0,0,0
000574,0.504582,0.705347,0.50516,206.638,313.693,346.986,0.468806,0.789627,0.395867,-0.666416,0.603457,0.437868,-0.672425,0.314846,-0.669864,0.501778,0.49743,-0.70766,0.986321,0.160792,-0.036294,-0.177736,0.954692,-0.23869,0,0,0,0.574333,0.794614,-0.196797,-0.81682,0.55915,-0.141972,0.699041,0.290699,0.653326,0,0,0,-0.121208,0.851746,0.509743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839692,0.510351,0.185633,-0.942821,0.219177,0.251099,-0.942274,0.0666385,-0.328145,0.843072,0.361246,-0.39841,0.137523,0.988525,0.0624968,-0.45365,0.887182,0.0843223,-0.458226,0.739295,-0.493429,0,0,0
000575,0.504902,0.704607,0.504687,206.638,313.693,346.986,0.468908,0.789796,0.395407,-0.66674,0.603752,0.436969,-0.671818,0.314562,-0.670606,0.502735,0.49699,-0.707289,0.986258,0.161289,-0.0357944,-0.177694,0.954457,-0.239661,0,0,0,0.57387,0.794828,-0.197287,-0.816643,0.559029,-0.143457,0.699233,0.290237,0.653327,0,0,0,-0.121242,0.851998,0.509312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839951,0.509924,0.185633,-0.943178,0.218746,0.250131,-0.941946,0.0666153,-0.32909,0.843072,0.361246,-0.39841,0.137532,0.988586,0.0614988,-0.453688,0.887257,0.0833258,-0.458562,0.737925,-0.495164,0,0,0
000576,0.504679,0.70461,0.504763,206.638,313.693,346.986,0.469439,0.78971,0.394949,-0.667075,0.603381,0.436969,-0.672453,0.313203,-0.670605,0.499504,0.498654,-0.708407,0.986321,0.160792,-0.036294,-0.177694,0.954457,-0.239661,0,0,0,0.57387,0.794828,-0.197287,-0.816702,0.55907,-0.142962,0.699233,0.290237,0.653327,0,0,0,-0.121242,0.851998,0.509312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84003,0.509972,0.185142,-0.942821,0.219177,0.251099,-0.942239,0.0671372,-0.328145,0.842902,0.360631,-0.399327,0.137532,0.988586,0.0614988,-0.453688,0.887257,0.0833258,-0.457543,0.739136,-0.4943,0,0,0
000577,0.505155,0.704599,0.504603,206.638,313.693,346.986,0.468806,0.789627,0.395867,-0.66674,0.603752,0.436969,-0.672479,0.311559,-0.671344,0.501536,0.497172,-0.708013,0.986356,0.160798,-0.0352948,-0.177694,0.954457,-0.239661,0,0,0,0.573928,0.794907,-0.196797,-0.816643,0.559029,-0.143457,0.698245,0.29091,0.654083,0,0,0,-0.121242,0.851998,0.509312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839872,0.509876,0.186124,-0.943065,0.219233,0.250131,-0.941911,0.067114,-0.329089,0.843072,0.361246,-0.39841,0.137527,0.988556,0.0619978,-0.453688,0.887257,0.0833258,-0.458137,0.738188,-0.495166,0,0,0
000578,0.505498,0.705239,0.505497,206.638,313.693,346.986,0.468806,0.789627,0.395867,-0.667062,0.604046,0.43607,-0.672664,0.31275,-0.670604,0.503093,0.496642,-0.70728,0.986454,0.160307,-0.0347952,-0.177736,0.954692,-0.23869,0,0,0,0.57445,0.794773,-0.195817,-0.816643,0.559029,-0.143457,0.699233,0.290237,0.653327,0,0,0,-0.121275,0.852251,0.508882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839792,0.509828,0.186616,-0.943308,0.21929,0.249162,-0.941911,0.067114,-0.329089,0.843817,0.36102,-0.397034,0.137518,0.988494,0.0629957,-0.453688,0.887257,0.0833258,-0.458819,0.738348,-0.494295,0,0,0
000579,0.505094,0.704567,0.504879,206.638,313.693,346.986,0.468908,0.789796,0.395407,-0.66674,0.603752,0.436969,-0.671818,0.314562,-0.670606,0.502252,0.496475,-0.707994,0.986419,0.160302,-0.0357944,-0.177694,0.954457,-0.239661,0,0,0,0.573928,0.794907,-0.196797,-0.816643,0.559029,-0.143457,0.699233,0.290237,0.653327,0,0,0,-0.121275,0.852251,0.508882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839951,0.509924,0.185633,-0.943065,0.219233,0.250131,-0.941946,0.0666153,-0.32909,0.843072,0.361246,-0.39841,0.137532,0.988586,0.0614988,-0.453688,0.887257,0.0833258,-0.458562,0.737925,-0.495164,0,0,0
000580,0.504504,0.705241,0.504798,245.1,332.617,5.50632,0.529147,0.742605,0.410538,-0.618714,0.658656,0.428213,-0.628053,0.374633,-0.682056,0,0,0,0.997305,0.0717312,-0.0154245,-0.0860068,0.967948,-0.235964,0,0,0,0.647177,0.740853,-0.179719,-0.760244,0.63091,-0.154859,0.707851,0.224543,0.669723,0,0,0,-0.0553095,0.856759,0.512742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877993,0.432095,0.205967,-0.924384,0.301769,0.233345,-0.925525,0.152347,-0.346691,0.880309,0.285061,-0.379206,0.224403,0.971831,0.0720254,-0.3739,0.92391,0.0811715,-0.379584,0.779405,-0.498441,0,0,0
000581,0.505072,0.705168,0.505326,245.1,332.617,5.50632,0.529147,0.742605,0.410538,-0.619006,0.658968,0.427309,-0.627539,0.375491,-0.682057,0,0,0,0.99732,0.0717323,-0.0144247,-0.0860068,0.967948,-0.235964,0,0,0,0.647296,0.740987,-0.178735,-0.760185,0.63086,-0.155353,0.707851,0.224543,0.669723,0,0,0,-0.0553239,0.857015,0.512312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878121,0.431601,0.206457,-0.924605,0.301842,0.232372,-0.925362,0.153334,-0.346691,0.880695,0.28571,-0.377817,0.224403,0.971831,0.0720254,-0.373915,0.923948,0.0806732,-0.379584,0.779405,-0.498441,0,0,0
000582,0.504985,0.704992,0.50468,245.1,332.617,5.50632,0.529147,0.742605,0.410538,-0.619006,0.658968,0.427309,-0.628237,0.372994,-0.682783,0,0,0,0.99732,0.0717323,-0.0144247,-0.0859976,0.96783,-0.23645,0,0,0,0.647553,0.740524,-0.17972,-0.760125,0.63081,-0.155847,0.708152,0.223589,0.669723,0,0,0,-0.0553239,0.857015,0.512312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878121,0.431601,0.206457,-0.924605,0.301842,0.232372,-0.925182,0.152291,-0.347629,0.880515,0.285652,-0.37828,0.224403,0.971831,0.0720254,-0.37393,0.923985,0.0801748,-0.379476,0.77918,-0.498875,0,0,0
000583,0.505163,0.705276,0.505141,245.1,332.617,5.50632,0.529147,0.742605,0.410538,-0.619006,0.658968,0.427309,-0.627024,0.376348,-0.682058,0,0,0,0.99732,0.0717323,-0.0144247,-0.086016,0.968066,-0.235479,0,0,0,0.647296,0.740987,-0.178735,-0.760185,0.63086,-0.155353,0.708001,0.224066,0.669723,0,0,0,-0.0553239,0.857015,0.512312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877807,0.432004,0.206945,-0.924605,0.301842,0.232372,-0.925182,0.152291,-0.347629,0.880695,0.28571,-0.377817,0.224403,0.971831,0.0720254,-0.373915,0.923948,0.0806732,-0.379584,0.779405,-0.498441,0,0,0
000584,0.505334,0.704713,0.50508,245.1,332.617,5.50632,0.529147,0.742605,0.410538,-0.619297,0.65928,0.426404,-0.628237,0.372994,-0.682783,0,0,0,0.997327,0.0717328,-0.0139248,-0.0859976,0.96783,-0.23645,0,0,0,0.647237,0.74092,-0.179227,-0.760065,0.63076,-0.156341,0.708152,0.223589,0.669723,0,0,0,-0.0553384,0.857271,0.511883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877807,0.432004,0.206945,-0.924826,0.301913,0.2314,-0.925101,0.152784,-0.347629,0.880849,0.285235,-0.377817,0.22442,0.971901,0.0710281,-0.373945,0.924022,0.0796764,-0.379819,0.778737,-0.499306,0,0,0
000585,0.504784,0.705036,0.505107,245.1,332.617,5.50632,0.529267,0.742771,0.410082,-0.619006,0.658968,0.427309,-0.627539,0.375491,-0.682057,0,0,0,0.997312,0.0717317,-0.0149246,-0.0859976,0.96783,-0.23645,0,0,0,0.647553,0.740524,-0.17972,-0.760185,0.63086,-0.155353,0.7077,0.225019,0.669722,-0.705149,0.124335,0.698073,-0.0553239,0.857015,0.512312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878213,0.431646,0.205967,-0.924495,0.301806,0.232858,-0.925443,0.152841,-0.346691,0.880515,0.285652,-0.37828,0.224412,0.971866,0.0715268,-0.373915,0.923948,0.0806732,-0.379584,0.779405,-0.498441,0,0,0
000586,0.505153,0.704903,0.504931,245.1,332.617,5.50632,0.529147,0.742605,0.410538,-0.619006,0.658968,0.427309,-0.626989,0.375744,-0.682423,0,0,0,0.99732,0.0717323,-0.0144247,-0.0859976,0.96783,-0.23645,0,0,0,0.647237,0.74092,-0.179227,-0.759806,0.631195,-0.155847,0.708152,0.223589,0.669723,-0.705493,0.124395,0.697715,-0.0553239,0.857015,0.512312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878121,0.431601,0.206457,-0.924605,0.301842,0.232372,-0.925182,0.152291,-0.347629,0.880669,0.285177,-0.37828,0.224412,0.971866,0.0715268,-0.37393,0.923985,0.0801748,-0.379476,0.77918,-0.498875,0,0,0
000587,0.504732,0.705066,0.505211,245.1,332.617,5.50632,0.529267,0.742771,0.410082,-0.619006,0.658968,0.427309,-0.628053,0.374633,-0.682056,0,0,0,0.997276,0.0722304,-0.0149246,-0.0859976,0.96783,-0.23645,0,0,0,0.647553,0.740524,-0.17972,-0.760185,0.63086,-0.155353,0.70879,0.223791,0.66898,-0.705062,0.124827,0.698073,-0.0553239,0.857015,0.512312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877993,0.432095,0.205967,-0.92465,0.30133,0.232858,-0.925525,0.152347,-0.346691,0.880515,0.285652,-0.37828,0.224412,0.971866,0.0715268,-0.373915,0.923948,0.0806732,-0.379584,0.779405,-0.498441,0,0,0
000588,0.5054,0.704934,0.505466,245.1,332.617,5.50632,0.529147,0.742605,0.410538,-0.619297,0.65928,0.426404,-0.627024,0.376348,-0.682058,0,0,0,0.997362,0.0712341,-0.0139248,-0.0859976,0.96783,-0.23645,0,0,0,0.647296,0.740987,-0.178735,-0.760065,0.63076,-0.156341,0.707851,0.224543,0.669723,-0.705836,0.124455,0.697357,-0.0553384,0.857271,0.511883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877807,0.432004,0.206945,-0.924826,0.301913,0.2314,-0.925101,0.152784,-0.347629,0.880875,0.285768,-0.377354,0.224403,0.971831,0.0720254,-0.37393,0.923985,0.0801748,-0.379134,0.779623,-0.498443,0,0,0
000589,0.505441,0.70478,0.50504,245.1,332.617,5.50632,0.529147,0.742605,0.410538,-0.619297,0.65928,0.426404,-0.627724,0.373853,-0.682786,0,0,0,0.997334,0.0717333,-0.013425,-0.0859976,0.96783,-0.23645,0,0,0,0.647296,0.740987,-0.178735,-0.760065,0.63076,-0.156341,0.708152,0.223589,0.669723,0,0,0,-0.0553384,0.857271,0.511883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878028,0.431556,0.206946,-0.924826,0.301913,0.2314,-0.925019,0.153278,-0.347629,0.880875,0.285768,-0.377354,0.224412,0.971866,0.0715268,-0.373945,0.924022,0.0796764,-0.379819,0.778737,-0.499306,0,0,0
000590,0.504525,0.705413,0.504974,0.855993,134.915,210.172,0.532168,0.760897,0.371259,-0.616383,0.688489,0.382172,0,0,0,0,0,0,0.998084,0.061222,-0.00898383,-0.0743924,0.952939,-0.293891,0,0,0,0.656424,0.722672,-0.216455,-0.752429,0.627693,-0.199631,0.703136,0.25777,0.662687,-0.710395,0.173238,0.682149,-0.0523936,0.886178,0.460374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880159,0.435296,0.189308,-0.923713,0.323347,0.205431,-0.920633,0.140766,-0.364171,0.887022,0.253324,-0.38603,0.233049,0.972328,0.0163316,-0.365958,0.930357,0.0225802,-0.367326,0.751535,-0.547966,0,0,0
000591,0.504677,0.704628,0.505284,0.855993,134.915,210.172,0.532382,0.761199,0.37033,-0.617263,0.688725,0.380322,0,0,0,0,0,0,0.998084,0.061222,-0.00898383,-0.0743727,0.952646,-0.294847,0,0,0,0.65635,0.722593,-0.216943,-0.752596,0.62718,-0.20061,0.704102,0.257058,0.661938,-0.710726,0.173319,0.681784,-0.0524171,0.886637,0.459486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880465,0.43489,0.188818,-0.923644,0.323853,0.204942,-0.920423,0.139723,-0.365102,0.887022,0.253324,-0.38603,0.233053,0.972343,0.0153318,-0.365966,0.930378,0.0215805,0,0,0,0,0,0
000592,0.504988,0.70535,0.505168,0.855993,134.915,210.172,0.532168,0.760897,0.371259,-0.616637,0.688774,0.381247,0,0,0,0,0,0,0.998092,0.0612225,-0.00798398,-0.0743924,0.952939,-0.293891,0,0,0,0.656867,0.722415,-0.215968,-0.752673,0.627244,-0.200121,0.703136,0.25777,0.662687,-0.710726,0.173319,0.681784,-0.0523936,0.886178,0.460374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880295,0.434806,0.189799,-0.923906,0.323415,0.204452,-0.920347,0.140217,-0.365102,0.887255,0.25391,-0.385107,0.233047,0.97232,0.0168314,-0.365962,0.930368,0.0220804,-0.367326,0.751535,-0.547966,0,0,0
